region,country,year,population_m,status,death_criterion,donors,donors_pmp
Europe,Austria,2021,9,actual,dbd,173,19.22222222222222
Europe,Austria,2021,9,actual,dcd,9,1
Europe,Austria,2021,9,actual,total,182,20.22222222222222
Europe,Austria,2021,9,utilized,dbd,162,18
Europe,Austria,2021,9,utilized,dcd,6,0.6666666666666666
Europe,Austria,2021,9,utilized,total,168,18.666666666666668
Europe,Austria,2022,9.1,actual,dbd,203,22.30769230769231
Europe,Austria,2022,9.1,actual,dcd,19,2.087912087912088
Europe,Austria,2022,9.1,actual,total,222,24.395604395604398
Europe,Austria,2022,9.1,utilized,dbd,184,20.21978021978022
Europe,Austria,2022,9.1,utilized,dcd,14,1.5384615384615385
Europe,Austria,2022,9.1,utilized,total,198,21.75824175824176
Europe,Austria,2023,9,actual,dbd,164,18.22222222222222
Europe,Austria,2023,9,actual,dcd,24,2.6666666666666665
Europe,Austria,2023,9,actual,total,188,20.88888888888889
Europe,Austria,2023,9,utilized,dbd,144,16
Europe,Austria,2023,9,utilized,dcd,16,1.7777777777777777
Europe,Austria,2023,9,utilized,total,160,17.77777777777778
Europe,Austria,2024,9,actual,dbd,151,16.77777777777778
Europe,Austria,2024,9,actual,dcd,36,4
Europe,Austria,2024,9,actual,total,187,20.77777777777778
Europe,Austria,2024,9,utilized,dbd,136,15.11111111111111
Europe,Austria,2024,9,utilized,dcd,30,3.3333333333333335
Europe,Austria,2024,9,utilized,total,166,18.444444444444443
Europe,Azerbaijan,2011,9.3,actual,dbd,0,0
Europe,Azerbaijan,2011,9.3,actual,dcd,0,0
Europe,Azerbaijan,2011,9.3,actual,total,0,0
Europe,Azerbaijan,2011,9.3,utilized,dbd,0,0
Europe,Azerbaijan,2011,9.3,utilized,dcd,0,0
Europe,Azerbaijan,2011,9.3,utilized,total,0,0
Europe,Azerbaijan,2012,9.4,actual,dbd,0,0
Europe,Azerbaijan,2012,9.4,actual,dcd,0,0
Europe,Azerbaijan,2012,9.4,actual,total,0,0
Europe,Azerbaijan,2012,9.4,utilized,dbd,0,0
Europe,Azerbaijan,2012,9.4,utilized,dcd,0,0
Europe,Azerbaijan,2012,9.4,utilized,total,0,0
Europe,Azerbaijan,2013,9.4,actual,dbd,0,0
Europe,Azerbaijan,2013,9.4,actual,dcd,0,0
Europe,Azerbaijan,2013,9.4,actual,total,0,0
Europe,Azerbaijan,2013,9.4,utilized,dbd,0,0
Europe,Azerbaijan,2013,9.4,utilized,dcd,0,0
Europe,Azerbaijan,2013,9.4,utilized,total,0,0
Europe,Azerbaijan,2014,9.5,actual,dbd,0,0
Europe,Azerbaijan,2014,9.5,actual,dcd,0,0
Europe,Azerbaijan,2014,9.5,actual,total,0,0
Europe,Azerbaijan,2014,9.5,utilized,dbd,0,0
Europe,Azerbaijan,2014,9.5,utilized,dcd,0,0
Europe,Azerbaijan,2014,9.5,utilized,total,0,0
Europe,Azerbaijan,2015,9.8,actual,dbd,0,0
Europe,Azerbaijan,2015,9.8,actual,dcd,0,0
Europe,Azerbaijan,2015,9.8,actual,total,0,0
Europe,Azerbaijan,2015,9.8,utilized,dbd,0,0
Europe,Azerbaijan,2015,9.8,utilized,dcd,0,0
Europe,Azerbaijan,2015,9.8,utilized,total,0,0
Europe,Azerbaijan,2022,10.3,actual,dbd,0,0
Europe,Azerbaijan,2022,10.3,actual,dcd,0,0
Europe,Azerbaijan,2022,10.3,actual,total,0,0
Europe,Azerbaijan,2022,10.3,utilized,dbd,0,0
Europe,Azerbaijan,2022,10.3,utilized,dcd,0,0
Europe,Azerbaijan,2022,10.3,utilized,total,0,0
Eastern Mediterranean,Bahrain,2006,0.7,actual,dcd,0,0
South-East Asia,Bangladesh,2019,168.1,actual,dbd,0,0
South-East Asia,Bangladesh,2019,168.1,actual,dcd,0,0
South-East Asia,Bangladesh,2019,168.1,actual,total,0,0
South-East Asia,Bangladesh,2019,168.1,utilized,dbd,0,0
South-East Asia,Bangladesh,2019,168.1,utilized,dcd,0,0
South-East Asia,Bangladesh,2019,168.1,utilized,total,0,0
South-East Asia,Bangladesh,2020,164.7,actual,dbd,0,0
South-East Asia,Bangladesh,2020,164.7,actual,dcd,0,0
South-East Asia,Bangladesh,2020,164.7,actual,total,0,0
South-East Asia,Bangladesh,2020,164.7,utilized,dbd,0,0
South-East Asia,Bangladesh,2020,164.7,utilized,dcd,0,0
South-East Asia,Bangladesh,2020,164.7,utilized,total,0,0
South-East Asia,Bangladesh,2021,166.3,actual,dbd,0,0
South-East Asia,Bangladesh,2021,166.3,actual,dcd,0,0
South-East Asia,Bangladesh,2021,166.3,actual,total,0,0
South-East Asia,Bangladesh,2021,166.3,utilized,dbd,0,0
South-East Asia,Bangladesh,2021,166.3,utilized,dcd,0,0
South-East Asia,Bangladesh,2021,166.3,utilized,total,0,0
South-East Asia,Bangladesh,2022,167.9,actual,dbd,0,0
South-East Asia,Bangladesh,2022,167.9,actual,dcd,0,0
South-East Asia,Bangladesh,2022,167.9,actual,total,0,0
South-East Asia,Bangladesh,2022,167.9,utilized,dbd,0,0
South-East Asia,Bangladesh,2022,167.9,utilized,dcd,0,0
South-East Asia,Bangladesh,2022,167.9,utilized,total,0,0
South-East Asia,Bangladesh,2023,173,actual,dbd,1,0.005780346820809248
South-East Asia,Bangladesh,2023,173,actual,dcd,0,0
South-East Asia,Bangladesh,2023,173,actual,total,1,0.005780346820809248
South-East Asia,Bangladesh,2023,173,utilized,dbd,1,0.005780346820809248
South-East Asia,Bangladesh,2023,173,utilized,dcd,0,0
South-East Asia,Bangladesh,2023,173,utilized,total,1,0.005780346820809248
South-East Asia,Bangladesh,2024,174.7,actual,dbd,1,0.005724098454493417
South-East Asia,Bangladesh,2024,174.7,actual,dcd,0,0
South-East Asia,Bangladesh,2024,174.7,actual,total,1,0.005724098454493417
South-East Asia,Bangladesh,2024,174.7,utilized,dbd,1,0.005724098454493417
South-East Asia,Bangladesh,2024,174.7,utilized,dcd,0,0
South-East Asia,Bangladesh,2024,174.7,utilized,total,1,0.005724098454493417
America,Barbados,2022,0.3,actual,dbd,0,0
America,Barbados,2022,0.3,actual,dcd,0,0
America,Barbados,2022,0.3,actual,total,0,0
America,Barbados,2022,0.3,utilized,dbd,0,0
America,Barbados,2022,0.3,utilized,dcd,0,0
America,Barbados,2022,0.3,utilized,total,0,0
America,Barbados,2023,0.3,actual,dbd,0,0
America,Barbados,2023,0.3,actual,dcd,0,0
America,Barbados,2023,0.3,actual,total,0,0
America,Barbados,2023,0.3,utilized,dbd,0,0
America,Barbados,2023,0.3,utilized,dcd,0,0
America,Barbados,2023,0.3,utilized,total,0,0
America,Barbados,2024,0.3,actual,dbd,0,0
America,Barbados,2024,0.3,actual,dcd,0,0
America,Barbados,2024,0.3,actual,total,0,0
America,Barbados,2024,0.3,utilized,dbd,0,0
America,Barbados,2024,0.3,utilized,dcd,0,0
America,Barbados,2024,0.3,utilized,total,0,0
Europe,Belarus,2005,9.8,actual,dbd,4,0.4081632653061224
Europe,Belarus,2005,9.8,actual,total,4,0.4081632653061224
Europe,Belarus,2011,9.6,actual,dbd,96,10
Europe,Belarus,2011,9.6,actual,dcd,0,0
Europe,Belarus,2011,9.6,actual,total,96,10
Europe,Belarus,2012,9.5,actual,dbd,106,11.157894736842104
Europe,Belarus,2012,9.5,actual,dcd,0,0
Europe,Belarus,2012,9.5,actual,total,106,11.157894736842104
Europe,Belarus,2013,9.4,actual,dbd,170,18.085106382978722
Europe,Belarus,2013,9.4,actual,dcd,0,0
Europe,Belarus,2013,9.4,actual,total,170,18.085106382978722
Europe,Belarus,2013,9.4,utilized,dbd,165,17.5531914893617
Europe,Belarus,2013,9.4,utilized,dcd,0,0
Europe,Belarus,2013,9.4,utilized,total,165,17.5531914893617
Europe,Belarus,2014,9.3,actual,dbd,165,17.741935483870968
Europe,Belarus,2014,9.3,actual,dcd,0,0
Europe,Belarus,2014,9.3,actual,total,165,17.741935483870968
Europe,Belarus,2014,9.3,utilized,dbd,160,17.204301075268816
Europe,Belarus,2014,9.3,utilized,dcd,0,0
Europe,Belarus,2014,9.3,utilized,total,160,17.204301075268816
Europe,Belarus,2015,9.5,actual,dbd,191,20.105263157894736
Europe,Belarus,2015,9.5,actual,dcd,0,0
Europe,Belarus,2015,9.5,actual,total,191,20.105263157894736
Europe,Belarus,2015,9.5,utilized,dbd,181,19.05263157894737
Europe,Belarus,2015,9.5,utilized,dcd,0,0
Europe,Belarus,2015,9.5,utilized,total,181,19.05263157894737
Europe,Belarus,2016,9.5,actual,dbd,222,23.36842105263158
Europe,Belarus,2016,9.5,actual,dcd,0,0
Europe,Belarus,2016,9.5,actual,total,222,23.36842105263158
Europe,Belarus,2016,9.5,utilized,dbd,208,21.894736842105264
Europe,Belarus,2016,9.5,utilized,dcd,0,0
Europe,Belarus,2016,9.5,utilized,total,208,21.894736842105264
Europe,Belarus,2017,9.5,actual,dbd,224,23.57894736842105
Europe,Belarus,2017,9.5,actual,dcd,0,0
Europe,Belarus,2017,9.5,actual,total,224,23.57894736842105
Europe,Belarus,2017,9.5,utilized,dbd,210,22.105263157894736
Europe,Belarus,2017,9.5,utilized,dcd,0,0
Europe,Belarus,2017,9.5,utilized,total,210,22.105263157894736
Europe,Belarus,2018,9.5,actual,dbd,238,25.05263157894737
Europe,Belarus,2018,9.5,actual,dcd,0,0
Europe,Belarus,2018,9.5,actual,total,238,25.05263157894737
Europe,Belarus,2018,9.5,utilized,dbd,238,25.05263157894737
Europe,Belarus,2018,9.5,utilized,dcd,0,0
Europe,Belarus,2018,9.5,utilized,total,238,25.05263157894737
Europe,Belarus,2019,9.4,actual,dbd,248,26.382978723404253
Europe,Belarus,2019,9.4,actual,dcd,0,0
Europe,Belarus,2019,9.4,actual,total,248,26.382978723404253
Europe,Belarus,2019,9.4,utilized,dbd,247,26.27659574468085
Europe,Belarus,2019,9.4,utilized,dcd,0,0
Europe,Belarus,2019,9.4,utilized,total,247,26.27659574468085
Europe,Belarus,2020,9.4,actual,dbd,201,21.382978723404253
Europe,Belarus,2020,9.4,actual,dcd,0,0
Europe,Belarus,2020,9.4,actual,total,201,21.382978723404253
Europe,Belarus,2020,9.4,utilized,dbd,192,20.425531914893615
Europe,Belarus,2020,9.4,utilized,dcd,0,0
Europe,Belarus,2020,9.4,utilized,total,192,20.425531914893615
Europe,Belarus,2021,9.4,actual,dbd,218,23.19148936170213
Europe,Belarus,2021,9.4,actual,dcd,0,0
Europe,Belarus,2021,9.4,actual,total,218,23.19148936170213
Europe,Belarus,2021,9.4,utilized,dbd,211,22.4468085106383
Europe,Belarus,2021,9.4,utilized,dcd,0,0
Europe,Belarus,2021,9.4,utilized,total,211,22.4468085106383
Europe,Belarus,2022,9.4,actual,dbd,241,25.638297872340424
Europe,Belarus,2022,9.4,actual,dcd,0,0
Europe,Belarus,2022,9.4,actual,total,241,25.638297872340424
Europe,Belarus,2022,9.4,utilized,dbd,235,25
Europe,Belarus,2022,9.4,utilized,dcd,0,0
Europe,Belarus,2022,9.4,utilized,total,235,25
Europe,Belarus,2023,9.5,actual,dbd,240,25.263157894736842
Europe,Belarus,2023,9.5,actual,dcd,0,0
Europe,Belarus,2023,9.5,actual,total,240,25.263157894736842
Europe,Belarus,2023,9.5,utilized,dbd,236,24.842105263157894
Europe,Belarus,2023,9.5,utilized,dcd,0,0
Europe,Belarus,2023,9.5,utilized,total,236,24.842105263157894
Europe,Belarus,2024,9.5,actual,dbd,242,25.473684210526315
Europe,Belarus,2024,9.5,actual,dcd,0,0
Europe,Belarus,2024,9.5,actual,total,242,25.473684210526315
Europe,Belarus,2024,9.5,utilized,dbd,238,25.05263157894737
Europe,Belarus,2024,9.5,utilized,dcd,0,0
Europe,Belarus,2024,9.5,utilized,total,238,25.05263157894737
Europe,Belgium,2000,10.2,actual,dbd,256,25.098039215686278
Europe,Belgium,2000,10.2,actual,total,256,25.098039215686278
Europe,Belgium,2001,10.3,actual,dbd,222,21.553398058252426
Europe,Belgium,2001,10.3,actual,total,222,21.553398058252426
Europe,Belgium,2002,10.3,actual,dbd,223,21.650485436893202
Europe,Belgium,2002,10.3,actual,total,223,21.650485436893202
Europe,Belgium,2003,10.3,actual,dbd,223,21.650485436893202
Europe,Belgium,2003,10.3,actual,dcd,14,1.3592233009708736
Europe,Belgium,2003,10.3,actual,total,237,23.009708737864077
Europe,Belgium,2004,10.3,actual,dbd,222,21.553398058252426
Europe,Belgium,2004,10.3,actual,dcd,5,0.48543689320388345
Europe,Belgium,2004,10.3,actual,total,227,22.03883495145631
Europe,Belgium,2005,10.4,actual,dbd,238,22.884615384615383
Europe,Belgium,2005,10.4,actual,dcd,10,0.9615384615384615
Europe,Belgium,2005,10.4,actual,total,248,23.846153846153847
Europe,Belgium,2006,10.4,actual,dbd,249,23.94230769230769
Europe,Belgium,2006,10.4,actual,dcd,33,3.173076923076923
Europe,Belgium,2006,10.4,actual,total,282,27.115384615384613
Europe,Belgium,2007,10.5,actual,dbd,259,24.666666666666668
Europe,Belgium,2007,10.5,actual,dcd,39,3.7142857142857144
Europe,Belgium,2007,10.5,actual,total,298,28.38095238095238
Europe,Belgium,2008,10.5,actual,dbd,232,22.095238095238095
Europe,Belgium,2008,10.5,actual,dcd,42,4
Europe,Belgium,2008,10.5,actual,total,274,26.095238095238095
Europe,Belgium,2009,10.6,actual,dbd,224,21.132075471698116
Europe,Belgium,2009,10.6,actual,dcd,61,5.754716981132075
Europe,Belgium,2009,10.6,actual,total,285,26.88679245283019
Europe,Belgium,2009,10.6,utilized,dbd,216,20.37735849056604
Europe,Belgium,2009,10.6,utilized,dcd,60,5.660377358490567
Europe,Belgium,2010,10.7,actual,dbd,171,15.981308411214954
Europe,Belgium,2010,10.7,actual,dcd,50,4.672897196261682
Europe,Belgium,2010,10.7,actual,total,221,20.654205607476637
Europe,Belgium,2011,10.8,actual,dbd,267,24.72222222222222
Europe,Belgium,2011,10.8,actual,dcd,64,5.925925925925926
Europe,Belgium,2011,10.8,actual,total,331,30.648148148148145
Europe,Belgium,2012,10.8,actual,dbd,255,23.61111111111111
Europe,Belgium,2012,10.8,actual,dcd,71,6.5740740740740735
Europe,Belgium,2012,10.8,actual,total,326,30.185185185185183
Europe,Belgium,2013,11.1,actual,dbd,246,22.16216216216216
Europe,Belgium,2013,11.1,actual,dcd,78,7.027027027027027
Europe,Belgium,2013,11.1,actual,total,324,29.18918918918919
Europe,Belgium,2013,11.1,utilized,dbd,241,21.71171171171171
Europe,Belgium,2013,11.1,utilized,dcd,65,5.855855855855856
Europe,Belgium,2013,11.1,utilized,total,306,27.56756756756757
Europe,Belgium,2014,11.1,actual,dbd,216,19.45945945945946
Europe,Belgium,2014,11.1,actual,dcd,83,7.4774774774774775
Europe,Belgium,2014,11.1,actual,total,299,26.936936936936938
Europe,Belgium,2014,11.1,utilized,total,282,25.405405405405407
Europe,Belgium,2015,11.3,actual,total,357,31.592920353982297
Europe,Belgium,2015,11.3,utilized,dbd,209,18.495575221238937
Europe,Belgium,2015,11.3,utilized,dcd,106,9.380530973451327
Europe,Belgium,2015,11.3,utilized,total,315,27.876106194690262
Europe,Belgium,2016,11.4,actual,dbd,243,21.31578947368421
Europe,Belgium,2016,11.4,actual,dcd,108,9.473684210526315
Europe,Belgium,2016,11.4,actual,total,351,30.789473684210524
Europe,Belgium,2016,11.4,utilized,dbd,226,19.82456140350877
Europe,Belgium,2016,11.4,utilized,dcd,95,8.333333333333334
Europe,Belgium,2016,11.4,utilized,total,321,28.157894736842103
Europe,Belgium,2017,11.4,actual,dbd,245,21.49122807017544
Europe,Belgium,2017,11.4,actual,dcd,103,9.035087719298245
Europe,Belgium,2017,11.4,actual,total,348,30.526315789473685
Europe,Belgium,2017,11.4,utilized,dbd,245,21.49122807017544
Europe,Belgium,2017,11.4,utilized,dcd,103,9.035087719298245
Europe,Belgium,2017,11.4,utilized,total,348,30.526315789473685
Europe,Belgium,2018,11.5,actual,dbd,241,20.956521739130434
Europe,Belgium,2018,11.5,actual,dcd,103,8.956521739130435
Europe,Belgium,2018,11.5,actual,total,344,29.91304347826087
Europe,Belgium,2018,11.5,utilized,dbd,237,20.608695652173914
Europe,Belgium,2018,11.5,utilized,dcd,98,8.521739130434783
Europe,Belgium,2018,11.5,utilized,total,335,29.130434782608695
Europe,Belgium,2019,11.6,actual,dbd,211,18.189655172413794
Europe,Belgium,2019,11.6,actual,dcd,110,9.482758620689655
Europe,Belgium,2019,11.6,actual,total,321,27.67241379310345
Europe,Belgium,2019,11.6,utilized,dbd,206,17.758620689655174
Europe,Belgium,2019,11.6,utilized,dcd,106,9.13793103448276
Europe,Belgium,2019,11.6,utilized,total,312,26.896551724137932
Europe,Belgium,2020,11.6,actual,dbd,144,12.413793103448276
Europe,Belgium,2020,11.6,actual,dcd,105,9.051724137931036
Europe,Belgium,2020,11.6,actual,total,249,21.46551724137931
Europe,Belgium,2020,11.6,utilized,dbd,142,12.241379310344827
Europe,Belgium,2020,11.6,utilized,dcd,103,8.879310344827587
Europe,Belgium,2020,11.6,utilized,total,245,21.120689655172413
Europe,Belgium,2021,11.6,actual,dbd,177,15.258620689655173
Europe,Belgium,2021,11.6,actual,dcd,135,11.63793103448276
Europe,Belgium,2021,11.6,actual,total,312,26.896551724137932
Europe,Belgium,2021,11.6,utilized,dbd,159,13.706896551724139
Europe,Belgium,2021,11.6,utilized,dcd,121,10.431034482758621
Europe,Belgium,2021,11.6,utilized,total,280,24.137931034482758
Europe,Belgium,2022,11.7,actual,dbd,191,16.324786324786327
Europe,Belgium,2022,11.7,actual,dcd,151,12.905982905982906
Europe,Belgium,2022,11.7,actual,total,342,29.230769230769234
Europe,Belgium,2022,11.7,utilized,dbd,191,16.324786324786327
Europe,Belgium,2022,11.7,utilized,dcd,151,12.905982905982906
Europe,Belgium,2022,11.7,utilized,total,342,29.230769230769234
Europe,Belgium,2023,11.7,actual,dbd,172,14.700854700854702
Europe,Belgium,2023,11.7,actual,dcd,211,18.034188034188034
Europe,Belgium,2023,11.7,actual,total,383,32.73504273504274
Europe,Belgium,2023,11.7,utilized,dbd,169,14.444444444444445
Europe,Belgium,2023,11.7,utilized,dcd,200,17.094017094017094
Europe,Belgium,2023,11.7,utilized,total,369,31.53846153846154
Europe,Belgium,2024,11.7,actual,dbd,192,16.410256410256412
Europe,Belgium,2024,11.7,actual,dcd,189,16.153846153846153
Europe,Belgium,2024,11.7,actual,total,381,32.56410256410257
Europe,Belgium,2024,11.7,utilized,dbd,189,16.153846153846153
Europe,Belgium,2024,11.7,utilized,dcd,182,15.555555555555557
Europe,Belgium,2024,11.7,utilized,total,371,31.70940170940171
South-East Asia,Bhutan,2007,2.3,actual,total,0,0
South-East Asia,Bhutan,2009,0.7,actual,dbd,0,0
South-East Asia,Bhutan,2009,0.7,actual,dcd,0,0
South-East Asia,Bhutan,2009,0.7,actual,total,0,0
South-East Asia,Bhutan,2010,0.7,actual,dbd,0,0
South-East Asia,Bhutan,2010,0.7,actual,dcd,0,0
South-East Asia,Bhutan,2010,0.7,actual,total,0,0
South-East Asia,Bhutan,2011,0.7,actual,dbd,0,0
South-East Asia,Bhutan,2011,0.7,actual,dcd,0,0
South-East Asia,Bhutan,2011,0.7,actual,total,0,0
South-East Asia,Bhutan,2011,0.7,utilized,dbd,0,0
South-East Asia,Bhutan,2011,0.7,utilized,dcd,0,0
South-East Asia,Bhutan,2011,0.7,utilized,total,0,0
South-East Asia,Bhutan,2012,0.8,actual,dbd,0,0
South-East Asia,Bhutan,2012,0.8,actual,dcd,0,0
South-East Asia,Bhutan,2012,0.8,actual,total,0,0
South-East Asia,Bhutan,2012,0.8,utilized,dbd,0,0
South-East Asia,Bhutan,2012,0.8,utilized,dcd,0,0
South-East Asia,Bhutan,2012,0.8,utilized,total,0,0
South-East Asia,Bhutan,2013,0.8,actual,dbd,0,0
South-East Asia,Bhutan,2013,0.8,actual,dcd,0,0
South-East Asia,Bhutan,2013,0.8,actual,total,0,0
South-East Asia,Bhutan,2013,0.8,utilized,dbd,0,0
South-East Asia,Bhutan,2013,0.8,utilized,dcd,0,0
South-East Asia,Bhutan,2013,0.8,utilized,total,0,0
South-East Asia,Bhutan,2014,0.8,actual,dbd,0,0
South-East Asia,Bhutan,2014,0.8,actual,dcd,0,0
South-East Asia,Bhutan,2014,0.8,actual,total,0,0
South-East Asia,Bhutan,2014,0.8,utilized,dbd,0,0
South-East Asia,Bhutan,2014,0.8,utilized,dcd,0,0
South-East Asia,Bhutan,2014,0.8,utilized,total,0,0
South-East Asia,Bhutan,2015,0.8,actual,dbd,0,0
South-East Asia,Bhutan,2015,0.8,actual,dcd,0,0
South-East Asia,Bhutan,2015,0.8,actual,total,0,0
South-East Asia,Bhutan,2015,0.8,utilized,dbd,0,0
South-East Asia,Bhutan,2015,0.8,utilized,dcd,0,0
South-East Asia,Bhutan,2015,0.8,utilized,total,0,0
America,Bolivia (Plurinational State of),2004,9,actual,dbd,3,0.3333333333333333
America,Bolivia (Plurinational State of),2004,9,actual,total,3,0.3333333333333333
America,Bolivia (Plurinational State of),2008,9.7,actual,total,20,2.061855670103093
America,Bolivia (Plurinational State of),2010,10.7,actual,dbd,15,1.4018691588785048
America,Bolivia (Plurinational State of),2010,10.7,actual,dcd,0,0
America,Bolivia (Plurinational State of),2010,10.7,actual,total,15,1.4018691588785048
America,Bolivia (Plurinational State of),2011,10.1,actual,dbd,10,0.9900990099009901
America,Bolivia (Plurinational State of),2011,10.1,actual,dcd,0,0
America,Bolivia (Plurinational State of),2011,10.1,actual,total,10,0.9900990099009901
America,Bolivia (Plurinational State of),2012,10.2,actual,dbd,10,0.9803921568627452
America,Bolivia (Plurinational State of),2012,10.2,actual,dcd,0,0
America,Bolivia (Plurinational State of),2012,10.2,actual,total,10,0.9803921568627452
America,Bolivia (Plurinational State of),2013,10.7,actual,dbd,10,0.9345794392523366
America,Bolivia (Plurinational State of),2013,10.7,actual,dcd,0,0
